activity_id,institution_id,source_id,experiment_id,frequency,modeling_realm,table_id,member_id,grid_label,variable_id,temporal_subset,chunk_freq,grid_label,platform,dimensions,cell_methods,path
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua850,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00060101-00061231.ua850.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,pr,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00040101-00041231.pr.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,uas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00060101-00061231.uas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,psl,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00040101-00041231.psl.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,huss,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00050101-00051231.huss.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,va850,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00060101-00061231.va850.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,pr,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00050101-00051231.pr.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,vas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00060101-00061231.vas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,psl,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00050101-00051231.psl.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,sfcWind,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00050101-00051231.sfcWind.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,zg500,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00060101-00061231.zg500.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,hurs,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.hurs.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,huss,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.huss.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,pr,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.pr.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,psl,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.psl.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,sfcWind,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.sfcWind.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tasmax,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.tasmax.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tasmin,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.tasmin.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.tas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua10,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.ua10.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua200,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.ua200.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua850,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.ua850.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,uas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.uas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,va850,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.va850.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,vas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.vas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,zg500,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00070101-00071231.zg500.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,hurs,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.hurs.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,huss,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.huss.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,pr,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.pr.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,psl,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.psl.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,sfcWind,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.sfcWind.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tasmax,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.tasmax.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tasmin,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.tasmin.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.tas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua10,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.ua10.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua200,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.ua200.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua850,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.ua850.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,uas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.uas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,va850,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.va850.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,vas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.vas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,zg500,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00080101-00081231.zg500.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,hurs,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.hurs.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,huss,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.huss.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,pr,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.pr.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,psl,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.psl.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,sfcWind,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.sfcWind.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tasmax,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.tasmax.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tasmin,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.tasmin.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.tas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua10,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.ua10.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua200,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.ua200.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua850,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.ua850.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,uas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.uas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,va850,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.va850.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,vas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.vas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,zg500,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00090101-00091231.zg500.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,hurs,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.hurs.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,huss,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.huss.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,pr,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.pr.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,psl,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.psl.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,sfcWind,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.sfcWind.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tasmax,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.tasmax.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tasmin,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.tasmin.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.tas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua10,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.ua10.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua200,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.ua200.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua850,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.ua850.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,uas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.uas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,va850,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.va850.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,vas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.vas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,zg500,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00100101-00101231.zg500.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,hurs,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.hurs.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,huss,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.huss.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,pr,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.pr.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,psl,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.psl.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,sfcWind,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.sfcWind.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tasmax,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.tasmax.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tasmin,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.tasmin.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,tas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.tas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua10,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.ua10.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua200,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.ua200.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,ua850,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.ua850.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,uas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.uas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,va850,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.va850.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,vas,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.vas.nc
dev,,,c96L65_am5f3b1r0_pdclim1850F,daily,atmos_cmip,,n/a,,zg500,,,,,,,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/atmos_cmip/ts/daily/1yr/atmos_cmip.00110101-00111231.zg500.nc
