activity_id,branch_method,branch_time_in_child,branch_time_in_parent,experiment,experiment_id,frequency,grid,grid_label,institution_id,nominal_resolution,parent_activity_id,parent_experiment_id,parent_source_id,parent_time_units,parent_variant_label,product,realm,source_id,source_type,sub_experiment,sub_experiment_id,table_id,variable_id,variant_label,member_id,standard_name,long_name,units,vertical_levels,init_year,start_time,end_time,time_range,path,version
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,LMDZ grid,gr,IPSL,250 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Amon,rlut,r1i1p1f1,r1i1p1f1,toa_outgoing_longwave_flux,TOA Outgoing Longwave Radiation,W m-2,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Amon/rlut/gr/v20210216/rlut_Amon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gr_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,LMDZ grid,gr,IPSL,250 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Amon,rsdt,r1i1p1f1,r1i1p1f1,toa_incoming_shortwave_flux,TOA Incident Shortwave Radiation,W m-2,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Amon/rsdt/gr/v20210216/rsdt_Amon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gr_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,LMDZ grid,gr,IPSL,250 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Amon,rsut,r1i1p1f1,r1i1p1f1,toa_outgoing_shortwave_flux,TOA Outgoing Shortwave Radiation,W m-2,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Amon/rsut/gr/v20210216/rsut_Amon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gr_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,LMDZ grid,gr,IPSL,250 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Amon,rtmt,r1i1p1f1,r1i1p1f1,net_downward_radiative_flux_at_top_of_atmosphere_model,Net Downward Flux at Top of Model,W m-2,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Amon/rtmt/gr/v20210216/rtmt_Amon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gr_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,LMDZ grid,gr,IPSL,250 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Amon,sfcWind,r1i1p1f1,r1i1p1f1,wind_speed,Near-Surface Wind Speed,m s-1,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Amon/sfcWind/gr/v20210216/sfcWind_Amon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gr_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,LMDZ grid,gr,IPSL,250 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,Amon,tas,r1i1p1f1,r1i1p1f1,air_temperature,Near-Surface Air Temperature,K,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/Amon/tas/gr/v20210216/tas_Amon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gr_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,day,LMDZ grid,gr,IPSL,250 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFday,ps,r1i1p1f1,r1i1p1f1,surface_air_pressure,Surface Air Pressure,Pa,1,,1850-01-01 12:00:00,2014-12-31 12:00:00,1850-01-01 12:00:00-2014-12-31 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFday/ps/gr/v20210216/ps_CFday_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gr_18500101-20141231.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,day,LMDZ grid,gr,IPSL,250 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFday,rsdt,r1i1p1f1,r1i1p1f1,toa_incoming_shortwave_flux,TOA Incident Shortwave Radiation,W m-2,1,,1850-01-01 12:00:00,2014-12-31 12:00:00,1850-01-01 12:00:00-2014-12-31 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFday/rsdt/gr/v20210216/rsdt_CFday_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gr_18500101-20141231.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,day,LMDZ grid,gr,IPSL,250 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFday,rsut,r1i1p1f1,r1i1p1f1,toa_outgoing_shortwave_flux,TOA Outgoing Shortwave Radiation,W m-2,1,,1850-01-01 12:00:00,2014-12-31 12:00:00,1850-01-01 12:00:00-2014-12-31 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFday/rsut/gr/v20210216/rsut_CFday_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gr_18500101-20141231.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,mon,LMDZ grid,gr,IPSL,250 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFmon,ta,r1i1p1f1,r1i1p1f1,air_temperature,Air Temperature,K,1,,1850-01-16 12:00:00,2014-12-16 12:00:00,1850-01-16 12:00:00-2014-12-16 12:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFmon/ta/gr/v20210216/ta_CFmon_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gr_185001-201412.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rlut,r1i1p1f1,r1i1p1f1,toa_outgoing_longwave_flux,TOA Outgoing Longwave Radiation,W m-2,1,,1850-01-01 00:30:00,1880-01-01 00:00:00,1850-01-01 00:30:00-1880-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rlut/gn/v20210216/rlut_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_18500101003000-18800101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rlut,r1i1p1f1,r1i1p1f1,toa_outgoing_longwave_flux,TOA Outgoing Longwave Radiation,W m-2,1,,1880-01-01 00:30:00,1910-01-01 00:00:00,1880-01-01 00:30:00-1910-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rlut/gn/v20210216/rlut_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_18800101003000-19100101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rlut,r1i1p1f1,r1i1p1f1,toa_outgoing_longwave_flux,TOA Outgoing Longwave Radiation,W m-2,1,,1910-01-01 00:30:00,1940-01-01 00:00:00,1910-01-01 00:30:00-1940-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rlut/gn/v20210216/rlut_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_19100101003000-19400101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rlut,r1i1p1f1,r1i1p1f1,toa_outgoing_longwave_flux,TOA Outgoing Longwave Radiation,W m-2,1,,1940-01-01 00:30:00,1970-01-01 00:00:00,1940-01-01 00:30:00-1970-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rlut/gn/v20210216/rlut_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_19400101003000-19700101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rlut,r1i1p1f1,r1i1p1f1,toa_outgoing_longwave_flux,TOA Outgoing Longwave Radiation,W m-2,1,,1970-01-01 00:30:00,2000-01-01 00:00:00,1970-01-01 00:30:00-2000-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rlut/gn/v20210216/rlut_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_19700101003000-20000101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rlut,r1i1p1f1,r1i1p1f1,toa_outgoing_longwave_flux,TOA Outgoing Longwave Radiation,W m-2,1,,2000-01-01 00:30:00,2015-01-01 00:00:00,2000-01-01 00:30:00-2015-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rlut/gn/v20210216/rlut_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_20000101003000-20150101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rsdt,r1i1p1f1,r1i1p1f1,toa_incoming_shortwave_flux,TOA Incident Shortwave Radiation,W m-2,1,,1850-01-01 00:30:00,1880-01-01 00:00:00,1850-01-01 00:30:00-1880-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rsdt/gn/v20210216/rsdt_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_18500101003000-18800101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rsdt,r1i1p1f1,r1i1p1f1,toa_incoming_shortwave_flux,TOA Incident Shortwave Radiation,W m-2,1,,1880-01-01 00:30:00,1910-01-01 00:00:00,1880-01-01 00:30:00-1910-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rsdt/gn/v20210216/rsdt_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_18800101003000-19100101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rsdt,r1i1p1f1,r1i1p1f1,toa_incoming_shortwave_flux,TOA Incident Shortwave Radiation,W m-2,1,,1910-01-01 00:30:00,1940-01-01 00:00:00,1910-01-01 00:30:00-1940-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rsdt/gn/v20210216/rsdt_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_19100101003000-19400101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rsdt,r1i1p1f1,r1i1p1f1,toa_incoming_shortwave_flux,TOA Incident Shortwave Radiation,W m-2,1,,1940-01-01 00:30:00,1970-01-01 00:00:00,1940-01-01 00:30:00-1970-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rsdt/gn/v20210216/rsdt_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_19400101003000-19700101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rsdt,r1i1p1f1,r1i1p1f1,toa_incoming_shortwave_flux,TOA Incident Shortwave Radiation,W m-2,1,,1970-01-01 00:30:00,2000-01-01 00:00:00,1970-01-01 00:30:00-2000-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rsdt/gn/v20210216/rsdt_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_19700101003000-20000101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rsdt,r1i1p1f1,r1i1p1f1,toa_incoming_shortwave_flux,TOA Incident Shortwave Radiation,W m-2,1,,2000-01-01 00:30:00,2015-01-01 00:00:00,2000-01-01 00:30:00-2015-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rsdt/gn/v20210216/rsdt_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_20000101003000-20150101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rsut,r1i1p1f1,r1i1p1f1,toa_outgoing_shortwave_flux,TOA Outgoing Shortwave Radiation,W m-2,1,,1850-01-01 00:30:00,1880-01-01 00:00:00,1850-01-01 00:30:00-1880-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rsut/gn/v20210216/rsut_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_18500101003000-18800101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rsut,r1i1p1f1,r1i1p1f1,toa_outgoing_shortwave_flux,TOA Outgoing Shortwave Radiation,W m-2,1,,1880-01-01 00:30:00,1910-01-01 00:00:00,1880-01-01 00:30:00-1910-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rsut/gn/v20210216/rsut_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_18800101003000-19100101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rsut,r1i1p1f1,r1i1p1f1,toa_outgoing_shortwave_flux,TOA Outgoing Shortwave Radiation,W m-2,1,,1910-01-01 00:30:00,1940-01-01 00:00:00,1910-01-01 00:30:00-1940-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rsut/gn/v20210216/rsut_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_19100101003000-19400101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rsut,r1i1p1f1,r1i1p1f1,toa_outgoing_shortwave_flux,TOA Outgoing Shortwave Radiation,W m-2,1,,1940-01-01 00:30:00,1970-01-01 00:00:00,1940-01-01 00:30:00-1970-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rsut/gn/v20210216/rsut_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_19400101003000-19700101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rsut,r1i1p1f1,r1i1p1f1,toa_outgoing_shortwave_flux,TOA Outgoing Shortwave Radiation,W m-2,1,,1970-01-01 00:30:00,2000-01-01 00:00:00,1970-01-01 00:30:00-2000-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rsut/gn/v20210216/rsut_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_19700101003000-20000101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rsut,r1i1p1f1,r1i1p1f1,toa_outgoing_shortwave_flux,TOA Outgoing Shortwave Radiation,W m-2,1,,2000-01-01 00:30:00,2015-01-01 00:00:00,2000-01-01 00:30:00-2015-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rsut/gn/v20210216/rsut_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_20000101003000-20150101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rtmt,r1i1p1f1,r1i1p1f1,net_downward_radiative_flux_at_top_of_atmosphere_model,Net Downward Flux at Top of Model,W m-2,1,,1850-01-01 00:30:00,1880-01-01 00:00:00,1850-01-01 00:30:00-1880-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rtmt/gn/v20210216/rtmt_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_18500101003000-18800101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rtmt,r1i1p1f1,r1i1p1f1,net_downward_radiative_flux_at_top_of_atmosphere_model,Net Downward Flux at Top of Model,W m-2,1,,1880-01-01 00:30:00,1910-01-01 00:00:00,1880-01-01 00:30:00-1910-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rtmt/gn/v20210216/rtmt_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_18800101003000-19100101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rtmt,r1i1p1f1,r1i1p1f1,net_downward_radiative_flux_at_top_of_atmosphere_model,Net Downward Flux at Top of Model,W m-2,1,,1910-01-01 00:30:00,1940-01-01 00:00:00,1910-01-01 00:30:00-1940-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rtmt/gn/v20210216/rtmt_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_19100101003000-19400101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rtmt,r1i1p1f1,r1i1p1f1,net_downward_radiative_flux_at_top_of_atmosphere_model,Net Downward Flux at Top of Model,W m-2,1,,1940-01-01 00:30:00,1970-01-01 00:00:00,1940-01-01 00:30:00-1970-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rtmt/gn/v20210216/rtmt_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_19400101003000-19700101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rtmt,r1i1p1f1,r1i1p1f1,net_downward_radiative_flux_at_top_of_atmosphere_model,Net Downward Flux at Top of Model,W m-2,1,,1970-01-01 00:30:00,2000-01-01 00:00:00,1970-01-01 00:30:00-2000-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rtmt/gn/v20210216/rtmt_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_19700101003000-20000101000000.nc,v20210216
CMIP,standard,0.0,21914.0,all-forcing simulation of the recent past,historical,subhrPt,data sampled in model native grid by nearest neighbour method,gn,IPSL,100 km,C M I P,piControl,IPSL-CM6A-LR-INCA,days since 1850-01-01 00:00:00,r1i1p1f1,model-output,atmos,IPSL-CM6A-LR-INCA,AOGCM BGC AER,none,none,CFsubhr,rtmt,r1i1p1f1,r1i1p1f1,net_downward_radiative_flux_at_top_of_atmosphere_model,Net Downward Flux at Top of Model,W m-2,1,,2000-01-01 00:30:00,2015-01-01 00:00:00,2000-01-01 00:30:00-2015-01-01 00:00:00,/uda/cmip6/CMIP/IPSL/IPSL-CM6A-LR-INCA/historical/r1i1p1f1/CFsubhr/rtmt/gn/v20210216/rtmt_CFsubhr_IPSL-CM6A-LR-INCA_historical_r1i1p1f1_gn_20000101003000-20150101000000.nc,v20210216
